,description,standard_dg_prime(kilojoule / mole),decompose,standard_dg(kilojoule / mole),is_formation
224,D-mannitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),7.6833496735101106,,50.55434121984267,False
225,N-2-(D-1-carboxyethyl)-L-arginine(aq) + NAD(aq) + H2O(l) = L-arginine(aq) + pyruvate(aq) + NADH(aq),31.507724149812308,,76.00362639725887,False
226,L-alanine(aq) = D-alanine(aq),-0.0,,-0.0,False
227,ATP(aq) + NAD(aq) = ADP(aq) + NADP(aq),-8.50873909705857,,28.599811404929678,False
228,L-fuculose 1-phosphate(aq) = glycerone phosphate(aq) + (S)-lactaldehyde(aq),19.805062648905608,,19.80542521759627,False
229,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),1.2287466814589003,,54.09464311426926,False
230,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),2.1671032348074473,,54.17449443860189,False
231,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),4.075856861400284,,53.4995056084792,False
232,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),6.346083060396085,,53.449809091165704,False
233,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),7.325131389605148,,53.84220287315914,False
234,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),9.767998406491529,,52.95394605906347,False
235,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),10.472267548107997,,53.34127706882191,False
236,(R)-3-hydroxybutanoate(aq) + NAD(aq) = 3-oxobutanoate(aq) + NADH(aq),8.414539499519167,,53.745137850200095,False
237,isocitrate(aq) = succinate(aq) + glyoxylate(aq),15.303609677429018,,11.985872115290812,False
238,2 ADP(aq) = AMP(aq) + ATP(aq),1.9916750265142398,,44.385661519428915,False
239,isocitrate(aq) = succinate(aq) + glyoxylate(aq),16.97132891880018,,13.79973469580889,False
240,-D-galactose 1-phosphate(aq) =-D-glucose 1-phosphate(aq),-2.7219509196297578,,-2.7219509196294167,False
241,fumarate(aq) + H2O(l) = (S)-malate(aq),-4.52055167654191,,-4.520051346937233,False
242,"5,10-methylenetetrahydrofolate(aq) + NADP(ox)(aq) = 10-formyltetrahydrofolate(aq) + NADP(red)(aq)",-6.984640353231484,,41.975100885234156,False
243,(S)-malate(aq) + NAD(aq) + H2O(l) = pyruvate(aq) + NADH(aq) + carbon dioxide(aq),16.878694507518073,,54.68456952045315,False
244,nicotinamide(aq) + D-ribose 1-phosphate(aq) = nicotinamide riboside(aq) + orthophosphate(aq),19.64610773936433,,-25.062443606768095,False
245,S-adenosyl-L-homocysteine(aq) + H2O(l) = adenosine(aq) + L-homocysteine(aq),34.74015224087941,,34.742115970006296,False
246,D-sorbitol(aq) + NAD(aq) = D-fructose(aq) + NADH(aq),9.63135279555028,,52.50234434188284,False
247,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",17.890821401780197,,11.585044119428044,False
248,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",13.157515443135065,,1.6205488824264584,False
249,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",15.631144350456381,,7.029940112850895,False
250,D-glucose(aq) = D-fructose(aq),-0.14678966402657898,,-0.1471110969799779,False
251,D-glucose(aq) = D-fructose(aq),-0.23880035240472966,,-0.24047430945484552,False
252,D-glucose(aq) = D-fructose(aq),-0.41566642151020505,,-0.41922074078775995,False
253,D-glucose(aq) = D-fructose(aq),-0.20027390876408022,,-0.20102642290613035,False
254,4-aminobutanoate(aq) + 2-oxoglutarate(aq) = 4-oxobutanoate(aq) + L-glutamate(aq),7.8949254695888476,,6.812337591865478,False
255,alpha-D-Glucose 6-phosphate(aq) = beta-D-Glucose 6-phosphate(aq),-1.3146986164802863,,-1.3146986164802863,False
256,L-glutamate(aq) + NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + NADH(aq) + ammonia(aq),32.566954743047724,,83.26791401287088,False
257,D-carnitine(aq) + NAD(aq) = 3-dehydrocarnitine(aq) + NADH(aq),15.008780587451325,,69.0233728054663,False
258,D-carnitine(aq) + NAD(aq) = 3-dehydrocarnitine(aq) + NADH(aq),20.656322985989995,,68.98995564136808,False
261,L-glutamate(aq) + AP-NAD(aq) + H2O(l) = 2-oxoglutarate(aq) + AP-NADH(aq) + ammonia(aq),15.415591513081042,,66.17733985274464,False
262,isocitrate(aq) = succinate(aq) + glyoxylate(aq),8.830778589049359,,5.564598710344718,False
263,L-glutamate(aq) + (S)-malate(aq) + NAD(aq) = L-aspartate(aq) + 2-oxoglutarate(aq) + NADH(aq),25.028830507315707,,70.35269787870884,False
264,L-histidinol phosphate(aq) + 2-oxoglutarate(aq) = 3-(imidazol-4-yl)-2-oxopropyl phosphate(aq) + L-glutamate(aq),-8.296158341158668,,-7.964493520219088,False
265,2 ADP(aq) = AMP(aq) + ATP(aq),2.720934358513034,,46.32743505901459,False
266,2 ADP(aq) = AMP(aq) + ATP(aq),1.2715614110302387,,45.82118102649179,False
267,2 ADP(aq) = AMP(aq) + ATP(aq),1.4358941882343486,,46.08508469434607,False
268,2 ADP(aq) = AMP(aq) + ATP(aq),0.07046806706263303,,45.388743783753355,False
269,2 ADP(aq) = AMP(aq) + ATP(aq),0.31427750036713004,,45.68414349764729,False
270,2 ADP(aq) = AMP(aq) + ATP(aq),-0.5150898989443358,,44.85477609833582,False
271,2 ADP(aq) = AMP(aq) + ATP(aq),-0.5723323021244744,,44.77834788434992,False
272,2 ADP(aq) = AMP(aq) + ATP(aq),-0.8897187823118259,,43.7113664556253,False
273,2 ADP(aq) = AMP(aq) + ATP(aq),-0.3137506465810881,,43.767776909405804,False
274,2 ADP(aq) = AMP(aq) + ATP(aq),0.47519603172410696,,44.05854686481773,False
275,2 ADP(aq) = AMP(aq) + ATP(aq),0.8746805860971234,,44.18289761963964,False
276,2 ADP(aq) = AMP(aq) + ATP(aq),2.57620593429659,,45.50988475649229,False
277,2 ADP(aq) = AMP(aq) + ATP(aq),1.8542189220340053,,44.76700483821553,False
278,2 ADP(aq) = AMP(aq) + ATP(aq),1.7675066774024175,,44.6606423128266,False
279,2 ADP(aq) = AMP(aq) + ATP(aq),1.8542189220340053,,44.71222543408821,False
280,2 ADP(aq) = AMP(aq) + ATP(aq),1.9441896169427533,,44.80024062987893,False
281,2 ADP(aq) = AMP(aq) + ATP(aq),1.8130217510196402,,44.6664460937458,False
282,2 ADP(aq) = AMP(aq) + ATP(aq),1.9441896169427533,,44.797383149351205,False
283,2 ADP(aq) = AMP(aq) + ATP(aq),2.0658776539375676,,44.91785018255401,False
284,2 ADP(aq) = AMP(aq) + ATP(aq),-0.4957009144662575,,44.10538432347087,False
285,2 ADP(aq) = AMP(aq) + ATP(aq),1.717928788364004,,44.6160926981746,False
286,2 ADP(aq) = AMP(aq) + ATP(aq),1.717928788364004,,44.6160926981746,False
287,2 ADP(aq) = AMP(aq) + ATP(aq),0.16093313217283284,,45.485641452797104,False
288,2 ADP(aq) = AMP(aq) + ATP(aq),2.3169055918603494,,46.34481474457084,False
289,2 ADP(aq) = AMP(aq) + ATP(aq),1.5612438186830764,,44.55611125794139,False
290,2 ADP(aq) = AMP(aq) + ATP(aq),1.9441896169427533,,44.79972473195271,False
291,2 ADP(aq) = AMP(aq) + ATP(aq),1.5750717291033678,,44.42875500463586,False
292,2 ADP(aq) = AMP(aq) + ATP(aq),2.500182834841823,,46.422459950531604,False
293,2 ADP(aq) = AMP(aq) + ATP(aq),-0.7538226590315661,,44.19894902253511,False
294,2 ADP(aq) = AMP(aq) + ATP(aq),1.3798541066681542,,44.409791395838035,False
295,2 ADP(aq) = AMP(aq) + ATP(aq),1.9014290788515766,,44.753205410498225,False
296,2 ADP(aq) = AMP(aq) + ATP(aq),0.5523497803696304,,44.2746351575775,False
297,2 ADP(aq) = AMP(aq) + ATP(aq),0.5523497803696304,,44.0724763041764,False
298,2 ADP(aq) = AMP(aq) + ATP(aq),-0.8227346522892052,,44.37898389931822,False
299,2 ADP(aq) = AMP(aq) + ATP(aq),2.2980756665173496,,47.04365591490463,False
300,2 ADP(aq) = AMP(aq) + ATP(aq),1.5750717291033678,,44.48514221318081,False
301,2 ADP(aq) = AMP(aq) + ATP(aq),1.1562839342670355,,45.99426471288541,False
302,2 ADP(aq) = AMP(aq) + ATP(aq),1.8542189220340053,,44.710848578903594,False
303,2 ADP(aq) = AMP(aq) + ATP(aq),2.7509601625914635,,46.25220553491027,False
304,2 ADP(aq) = AMP(aq) + ATP(aq),1.7977537301098896,,44.76417240214357,False
305,2 ADP(aq) = AMP(aq) + ATP(aq),1.7425894234252128,,44.59688903056497,False
306,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.82444186716476,,48.74228842440261,False
307,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.329248900015504,,48.573499098989885,False
308,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.558578853455742,,48.8304144749722,False
309,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.039624939969041,,48.96643286590326,False
310,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.127251512769625,,49.45890127929548,False
311,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.833323548129117,,50.58970500488256,False
312,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.721122108020928,,50.47750356477437,False
313,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.814893986856434,,50.94879817953621,False
314,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.88563630214062,,51.0195404948204,False
315,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.262915139234837,,51.095994595852844,False
316,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.521230579300257,,45.66320513879713,False
317,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.547407829640608,,45.68938238913748,False
318,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.521230579300257,,45.96291104852616,False
319,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.336217743651892,,45.808133550284076,False
320,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.832855303610271,,46.02898433844061,False
321,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.826905682564723,,46.28992881275152,False
322,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.686961339609484,,47.14881896974374,False
323,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.524950912884751,,46.98680854301901,False
324,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.735337257653029,,47.547481255969544,False
325,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.4500470125623,,47.232962462024524,False
326,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.860733786725858,,47.33922553499832,False
327,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.860733786725858,,47.33922553499832,False
328,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.939249886405815,,47.77245727236276,False
329,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.66728177121562,,48.52887587579486,False
330,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.106160691775129,,51.33351604988974,False
331,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.850456833182529,,47.683664219139466,False
332,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.95961865235672,,49.263523959245916,False
333,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.172783546540243,,51.005863003158254,False
334,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.073482133582868,,51.30083749169748,False
335,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.905471532113303,,46.071703014667584,False
336,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.850456833182529,,47.3581274782997,False
337,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),13.078187998610987,,49.0049959245452,False
338,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),12.86887826387764,,46.33190139406444,False
339,D-glucosamine 6-phosphate(aq) + H2O(l) = D-fructose 6-phosphate(aq) + ammonia(aq),4.889535553125678,,3.78391221439784,False
340,adenylosuccinate(aq) = fumarate(aq) + AMP(aq),10.958166969180064,,4.569100427873872,False
341,ATP(aq) + UDP(aq) = ADP(aq) + UTP(aq),0.23758524742298348,,1.946478173095314,False
342,reduced thioredoxin(aq) + NADP(aq) = oxidized thioredoxin(aq) + NADPH(aq),-1.7173598229556049,,61.38115795231054,False
343,reduced thioredoxin(aq) + NADP(aq) = oxidized thioredoxin(aq) + NADPH(aq),3.244038930924748,,56.89226651225229,False
344,reduced thioredoxin(aq) + NADP(aq) = oxidized thioredoxin(aq) + NADPH(aq),8.236216049550308,,54.74456615805036,False
345,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",15.840076281447065,,9.700780245923735,False
346,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",12.022956137790626,,3.8397875525988034,False
347,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",10.883648600797486,,1.8447629066378823,False
348,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",19.0705580805348,,14.259218629516514,False
349,"D-fructose 1,6-bisphosphate(aq) = 2 glycerone phosphate(aq)",18.412620950691032,,13.204743166972516,False
350,D-glutamate(aq) = 5-oxo-D-proline(aq) + H2O(l),-7.778872675502727,,-7.9092647540461645,False
351,D-glutamate(aq) = 5-oxo-D-proline(aq) + H2O(l),-8.812969595952627,,-9.311107493058689,False
352,D-glutamate(aq) = 5-oxo-D-proline(aq) + H2O(l),-8.279514636968733,,-8.548182683751469,False
353,D-glutamate(aq) = 5-oxo-D-proline(aq) + H2O(l),-8.285431088572256,,-8.572976379543793,False
354,ATP(aq) + propanoyl-CoA(aq) + carbon dioxide(aq) = ADP(aq) + phosphate(aq) + methylmalonyl-CoA(aq),12.41222037329854,,65.81591436390673,False
355,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),14.392886615091275,,68.97393498604325,False
356,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),26.461091509459283,,69.33139559006374,False
357,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),19.861689432795327,,68.70842976676765,False
358,(S)-lactate(aq) + NAD(aq) = pyruvate(aq) + NADH(aq),7.739029016699852,,68.03938340785575,False
359,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),-2.551012352922592,,-2.523256767230785,False
360,D-fructose 6-phosphate(aq) + H2O(l) = D-fructose(aq) + orthophosphate(aq),-13.79627790364784,,-14.016335674159853,False
361,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),20.36621150796099,,67.03822083171781,False
362,isocitrate(aq) = succinate(aq) + glyoxylate(aq),8.830778589049359,,5.564598710344718,False
363,"D-glucose(aq) + NADP(aq) = D-glucono-1,5-lactone(aq) + NADPH(aq)",3.0583385651962445,,44.73300630208818,False
364,"D-glucose(aq) + NADP(aq) = D-glucono-1,5-lactone(aq) + NADPH(aq)",-3.17028535119227,,43.585711417859265,False
365,"D-glucose(aq) + NADP(aq) = D-glucono-1,5-lactone(aq) + NADPH(aq)",-0.3078877882445593,,44.12499755452518,False
366,2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),27.058623150033284,,76.26012471757026,False
367,2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),21.992944477223265,,75.55891411117426,False
368,2 reduced glutathione(aq) + NADP(aq) =  oxidized glutathione(aq) + NADPH(aq),19.603569383448843,,72.99497538262298,False
369,"5,6,7,8-tetrahydrofolate(aq) + NADP(ox)(aq) = 7,8-dihydrofolate(aq) + NADP(red)(aq)",7.472360430884246,,69.91584801140836,False
370,L-glutamine(aq) + pyruvate(aq) = 2-oxoglutaramate(aq) + L-alanine(aq),-15.023212586238003,,-14.94638901306189,False
371,L-glutamine(aq) + glyoxylate(aq) = 2-oxoglutaramate(aq) + glycine(aq),-16.516999249786426,,-15.987428875190933,False
372,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.499309353269016,,-13.036072778936049,False
373,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.264952496337315,,-12.80357725264139,False
374,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.413112821517386,,-12.95549205412979,False
375,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.876172676866151,,-13.418367673248571,False
376,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.7446475226123,,-13.286842518994721,False
377,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.44731923921441,,-12.98951423559683,False
378,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.387948082738921,,-12.92958967037942,False
379,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.487170098577353,,-13.02788881699887,False
380,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.620557314008389,,-13.15998296885534,False
381,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.378447803220812,,-12.917087753480306,False
382,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.719745341368421,,-13.257506564068022,False
383,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.894427513658746,,-13.431216771339797,False
384,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.588581390476772,,-13.106321036947715,False
385,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.812587755500012,,-13.320870727457454,False
386,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.6974069173299,,-13.197542272499462,False
387,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.807217750454553,,-13.304432846648835,False
388,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.52041687048468,,-12.891071969789621,False
389,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.777481697158734,,-13.70667991873232,False
390,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.34973571485343,,-13.453389862297392,False
391,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.680525530922877,,-13.910243404590188,False
392,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.603164940135398,,-13.845285253246855,False
393,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.603164940135398,,-13.845285253246855,False
394,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.444228197005284,,-13.935576121712526,False
395,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.228228545890412,,-13.893518400818559,False
396,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.481079032156307,,-14.19606012153283,False
397,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.111303942944756,,-14.342370534407463,False
398,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.093654341991703,,-14.30787288883999,False
399,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.98381713415438,,-12.98152871018877,False
400,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-12.200417276806823,,-13.198128852841213,False
401,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-10.966614086408441,,-12.794504629711554,False
402,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.47802810967844,,-13.305918652981553,False
403,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-10.906392290006313,,-12.887246584413635,False
404,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-10.910197524688684,,-12.891051819096006,False
405,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.579791614873292,,-13.120510333294808,False
406,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.317454939770077,,-13.421109087214038,False
407,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.52041687048468,,-14.218742910570384,False
408,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-10.753443077228976,,-12.734297371636298,False
409,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.907388225006317,,-13.449767457618721,False
410,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.933116362653962,,-13.473835081075478,False
411,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.623444702918153,,-13.141184349389096,False
412,3-phosphonooxypyruvate(aq) + L-glutamate(aq) = 2-oxoglutarate(aq) + O-phospho-L-serine(aq),-11.594424684489047,,-12.952477469402117,False
